File;Segment;coef_variation;first_diff_max;first_diff_mean;kurtosis;power1;power2;power3;power4;ratio1;ratio2;ratio3;ratio4;sec_diff_max;sec_diff_mean;slopemean;slopevar;spec_entropy;w1;w2;w3;w4;w5;w6;w7;w8;welch1;welch2;welch3;welch4;labels_jules;Skewness;Mobility;Complexity
8;11;-17.17913654;0.00409612;2.33E-05;13.16142924;19.90276855;5.591521648;3.16573402;4.92114414;0.592676477;0.166507657;0.09427111;0.146544756;0.002785341;1.67E-05;-2.87E-07;7.15E-09;0.691291358;-0.000135236;0.00173467;4.28E-09;5.41E-05;0.043695683;4.09E-05;-0.436245866;-0.000575119;2.85E-07;2.10E-08;3.05E-09;1.62E-09;0;-0.579018523;0.0005091;2.315687726
8;12;6.080404599;0.000372885;1.44E-05;56.43343149;0.41051598;0.140828488;0.163467525;0.608257263;0.310275504;0.106440753;0.123551752;0.459731991;0.000219337;1.09E-05;2.09E-08;3.36E-10;0.75627666;-1.59E-05;0.000366153;-1.01E-09;1.04E-05;0.003949551;1.51E-06;-0.040787999;-3.24E-05;1.07E-08;3.01E-10;5.66E-11;9.60E-11;0;1.925918345;0.001139034;6.674084041
8;13;-7.126314839;0.000365052;1.72E-05;14.30900808;0.146311449;0.14335941;0.177269489;0.653605676;0.130571566;0.127937101;0.158199204;0.583292129;0.000101381;1.29E-05;1.98E-08;4.73E-10;0.705231033;4.09E-06;0.000153746;3.57E-10;1.26E-05;0.000867243;2.18E-06;-0.01027767;-4.63E-05;6.81E-09;2.31E-10;7.39E-11;1.14E-10;1;-0.375471497;0.002195436;6.056318475
8;14;24.77103741;0.004841889;2.05E-05;44.8316891;9.418593668;3.895015504;2.543230373;3.967741537;0.475096731;0.196474038;0.128286714;0.200142516;0.001987807;1.49E-05;6.86E-08;4.23E-09;0.782075225;-1.11E-05;0.001250921;-1.30E-09;3.90E-05;0.025266998;2.28E-05;-0.248069963;-0.000304248;1.48E-07;1.89E-08;6.44E-09;1.94E-09;1;-1.764553585;0.000654913;4.069149068
8;15;6.658433962;0.000138393;1.98E-05;3.148152895;0.524977116;0.342769487;0.261976499;0.708855277;0.28553426;0.186431806;0.142488622;0.385545313;9.29E-05;1.39E-05;9.47E-08;6.57E-10;0.817760231;1.03E-05;0.000227317;-1.17E-10;1.44E-05;0.001103825;3.09E-06;-0.015319435;-6.45E-05;7.41E-09;4.18E-10;6.36E-11;9.13E-11;1;0.758506749;0.001798119;5.035008834
8;16;7.298798371;0.001497294;2.10E-05;21.16682177;0.551312376;0.321500854;0.338013167;0.79169703;0.275308827;0.160547862;0.168793614;0.395349697;0.000837023;1.49E-05;6.49E-08;8.51E-10;0.817648255;3.71E-05;0.000682228;-6.30E-10;1.78E-05;0.010466415;5.06E-06;-0.109839522;-9.26E-05;3.10E-08;1.69E-09;2.98E-10;1.57E-10;1;1.412388636;0.00098722;4.361332056
8;17;4.866494267;0.004794604;2.08E-05;55.28652843;8.94154057;3.578754397;1.705374947;2.590649412;0.531718053;0.21281437;0.101411903;0.154055674;0.002686182;1.46E-05;7.64E-08;2.86E-09;0.736524418;-1.40E-05;0.001150552;9.09E-10;2.99E-05;0.01968669;1.25E-05;-0.19725331;-0.000177333;1.28E-07;1.42E-08;2.21E-09;1.01E-09;1;1.843835932;0.000561316;2.852740873
8;18;0.609271883;0.000234273;2.06E-05;1.491715088;0.305904589;0.218474623;0.212202246;0.787072983;0.200770319;0.143388564;0.139271898;0.516569218;0.000129686;1.38E-05;2.27E-08;5.08E-10;0.755923919;2.92E-05;0.000442038;4.40E-09;1.20E-05;0.003799855;1.89E-06;-0.050036123;-4.07E-05;2.75E-08;2.45E-09;4.39E-10;1.54E-10;0;0.423992922;0.00117059;7.791130517
8;19;32.43391806;0.000980516;2.03E-05;7.192312091;0.779690746;0.342590324;0.340365935;1.062886232;0.308723217;0.135650689;0.134769929;0.420856165;0.000233508;1.41E-05;7.01E-09;5.81E-10;0.787959;2.24E-05;0.000502769;1.75E-09;1.27E-05;0.00422974;2.09E-06;-0.055688006;-4.42E-05;3.29E-08;2.05E-09;4.57E-10;1.57E-10;1;0.671866001;0.000965044;10.8920539
8;20;-5.484815398;0.001016398;2.19E-05;44.28808303;2.801403168;0.670888114;0.332333045;0.945655792;0.58973431;0.141231274;0.069960726;0.19907369;0.000248189;1.53E-05;-1.41E-08;8.49E-10;0.680531156;-3.09E-05;0.000742029;-2.94E-09;1.60E-05;0.009415647;3.55E-06;-0.10200228;-6.83E-05;3.22E-08;2.48E-09;4.72E-10;1.62E-10;1;-2.109233178;0.000526293;20.73600574
9;1;-5.706627298;0.005949213;3.56E-05;150.2349194;20.56120089;8.273665772;6.865450704;23.74736369;0.345870529;0.139175585;0.115487275;0.399466611;0.00482484;2.74E-05;-3.65E-06;1.92E-08;0.781338168;-9.76E-05;0.000225307;2.34E-09;0.000100032;0.001259484;0.00012952;-0.01746118;-0.001734982;8.72E-10;8.43E-11;5.80E-11;7.58E-11;0;-3.940576366;0.004562924;0.240216247
9;2;0.807577328;0.000110015;2.30E-05;0.26652764;3.940810178;1.021722311;0.71202887;1.6165436;0.540495604;0.140132712;0.097657197;0.221714488;8.76E-05;1.62E-05;-2.33E-06;3.81E-09;0.726400231;-5.85E-05;2.74E-05;9.88E-10;1.99E-05;0.000672666;1.99E-05;-0.009475346;-0.000345604;2.84E-11;1.71E-11;1.01E-11;3.26E-12;0;-0.000337411;0.004241994;4.879896788
9;3;-16.72490703;0.000368258;1.34E-05;1.343214935;6.776776135;1.630981914;0.839019471;1.847111594;0.610856668;0.147016244;0.075628976;0.166498112;0.000234492;8.66E-06;-4.23E-07;1.53E-09;0.668996889;1.85E-05;5.34E-05;-5.49E-10;1.37E-05;0.00020675;8.79E-06;-0.003119732;-0.000152796;1.27E-10;1.32E-11;3.25E-12;1.93E-12;0;-0.095345681;0.003254372;1.715387201
9;4;4.90376636;9.10E-05;8.65E-06;0.847968708;1.108535639;0.400159076;0.352851354;1.001081338;0.387244123;0.139787342;0.123261362;0.349707173;7.91E-05;5.81E-06;-2.06E-08;4.21E-10;0.787786212;3.68E-05;2.11E-05;5.35E-10;7.58E-06;8.94E-05;2.27E-06;-0.001515305;-4.45E-05;3.36E-11;7.75E-12;2.04E-12;1.05E-12;0;0.29618001;0.002222043;4.400004564
9;5;3.910476465;4.84E-05;3.54E-06;2.764728455;1.764159851;0.527862089;0.331283149;0.776550813;0.518892536;0.155260136;0.09744035;0.228406978;3.13E-05;2.46E-06;-8.37E-09;2.78E-10;0.741738891;1.52E-05;2.74E-05;-1.25E-09;4.51E-06;3.89E-05;7.04E-07;-0.000660804;0;1.14E-11;2.07E-12;8.00E-13;4.46E-13;0;0.434802387;0.002401239;0
10;1;-2.207716284;0.005792242;1.21E-05;75.56980547;25.4911821;8.073181288;8.100217184;32.3469111;0.344421947;0.109080105;0.109445398;0.437052549;0.005644232;1.06E-05;-4.75E-09;3.60E-10;0.753480104;-1.82E-05;0.000426027;7.92E-09;4.79E-05;0.002913631;2.93E-05;-0.035913783;-0.000360263;2.14E-08;1.28E-09;3.79E-10;1.62E-10;0;0.953759718;0.001922799;0.682192889
10;2;-19.05228344;0.001585998;1.24E-05;56.09022084;92.39760266;27.55990115;16.12436754;21.88810858;0.584906086;0.174462902;0.102072353;0.138558659;0.000745441;8.99E-06;-7.04E-09;4.50E-10;0.699063733;-1.09E-05;0.000570298;1.24E-09;1.33E-05;0.004690394;2.50E-06;-0.05234223;-4.45E-05;4.83E-08;4.01E-09;7.96E-10;2.46E-10;0;-3.017485649;0.000546216;3.562461693
10;3;-8.336728226;0.000751525;1.17E-05;18.99310206;80.66446668;46.57238746;19.84847297;28.52519229;0.459337328;0.26520272;0.113025535;0.162434417;0.000279882;8.70E-06;-2.67E-08;3.44E-10;0.777275798;-3.28E-05;0.000398183;2.73E-10;1.08E-05;0.002694319;1.61E-06;-0.033012578;-3.16E-05;2.55E-08;3.05E-09;3.69E-10;1.44E-10;1;0.584972668;0.000571697;4.697337665
10;4;8.957488812;0.000514009;1.03E-05;17.03081546;22.72114953;7.320673277;4.760286869;8.987675096;0.518868719;0.167177649;0.108707702;0.20524593;0.000198901;7.87E-06;-2.09E-08;1.95E-10;0.749150561;1.32E-05;0.000236209;-1.58E-09;8.44E-06;0.000920828;9.23E-07;-0.012430757;-1.97E-05;7.09E-09;5.21E-10;1.13E-10;8.14E-11;0;-0.832249325;0.000706391;5.395584334
10;5;-23.40864541;0.00178162;1.16E-05;29.10876919;59.86816344;15.80821451;9.201403487;23.28719963;0.553489335;0.146149099;0.08506823;0.215293336;0.001088454;8.65E-06;3.23E-08;9.78E-10;0.713746567;-1.72E-05;0.000542177;-4.03E-10;1.52E-05;0.004590758;3.31E-06;-0.053041774;-5.45E-05;4.09E-08;1.62E-09;3.84E-10;3.04E-10;0;-1.618856718;0.000603552;5.229636151
10;6;15.93138326;0.001004195;1.46E-05;6.626347818;73.2579529;15.94320948;9.675692938;14.88144699;0.643978957;0.140149854;0.085054829;0.13081636;0.00072974;1.08E-05;-8.50E-08;6.77E-10;0.642769869;-1.00E-05;0.000765818;1.29E-09;1.32E-05;0.013154991;2.63E-06;-0.144618595;-4.98E-05;6.96E-08;3.24E-09;6.72E-10;2.20E-10;0;-0.495297742;0.00038369;19.24697993
10;7;-26.50030892;0.00153558;1.18E-05;30.94563739;49.53663193;14.20215307;9.484719248;24.88840292;0.504899287;0.144754633;0.096672458;0.253673623;0.000951519;8.68E-06;-7.92E-08;6.06E-10;0.744762948;-9.27E-06;0.00046828;4.49E-10;1.56E-05;0.004088698;3.11E-06;-0.046365169;0;3.31E-08;2.05E-09;3.90E-10;1.42E-10;1;-0.158822237;0.000725039;3.963174426
10;8;-41.64637205;0.005391562;2.13E-05;14.61915298;170.7147719;47.91943328;26.4044128;45.06853493;0.588454198;0.165178393;0.09101607;0.15535134;0.004276078;1.55E-05;1.70E-08;2.10E-09;0.69396119;1.50E-05;0.001027279;8.74E-08;3.76E-05;0.019217385;1.96E-05;-0.210703292;-0.000275079;1.14E-07;1.13E-08;1.98E-09;7.64E-10;1;0.749852638;0.00081529;1.205937307
10;9;-11.2237804;0.001884932;1.41E-05;12.38948786;75.07214783;27.00277434;16.60514835;27.33578616;0.514136954;0.184930424;0.113721542;0.18721108;0.000862523;1.02E-05;-2.39E-08;1.23E-09;0.754962476;-5.79E-06;0.000699364;2.33E-09;1.67E-05;0.009801084;4.35E-06;-0.108276268;-7.43E-05;8.45E-08;7.79E-09;1.29E-09;4.09E-10;1;0.048756264;0.000600398;6.74410257
10;10;-4.047878543;0.005065962;1.58E-05;26.41320545;82.75818126;32.92121969;17.9494266;33.4819322;0.49522952;0.197002394;0.107410358;0.200357728;0.004904255;1.16E-05;4.44E-08;1.04E-09;0.764118403;-3.00E-05;0.000868037;1.67E-08;3.66E-05;0.012685831;1.79E-05;-0.139426364;-0.000235285;1.12E-07;1.55E-08;2.15E-09;7.22E-10;0;-1.203307267;0.000866954;1.942910055
10;11;5.615057486;0.004732202;1.48E-05;36.69765178;71.61983698;26.03664111;16.11141224;21.37213737;0.529967606;0.192664169;0.119220134;0.158148091;0.004207264;1.17E-05;-1.56E-07;1.68E-09;0.744976727;2.53E-05;0.000735655;1.09E-08;3.90E-05;0.01086957;2.11E-05;-0.12213775;-0.000278875;7.08E-08;7.94E-09;1.66E-09;5.04E-10;1;1.497851608;0.001181718;1.18992622
10;12;16.43769873;0.001496019;1.70E-05;12.22384777;71.05036124;30.11492568;13.68717904;24.60456959;0.5094785;0.215944112;0.098146207;0.176431182;0.000951409;1.23E-05;-8.75E-08;1.46E-09;0.750861308;-6.50E-06;0.000763597;-1.96E-11;1.82E-05;0.011514944;5.75E-06;-0.126519724;-9.84E-05;7.79E-08;1.39E-08;1.37E-09;4.86E-10;1;-0.14345065;0.000614305;6.426450057
10;13;23.44017083;0.00119989;1.62E-05;8.397310128;63.62516239;26.54253425;12.06271968;20.41483514;0.518773957;0.216417138;0.098354559;0.166454346;0.000744968;1.17E-05;1.20E-07;1.37E-09;0.744521571;1.17E-05;0.000654074;1.61E-09;1.73E-05;0.008960613;5.25E-06;-0.100932937;-9.06E-05;7.03E-08;8.49E-09;1.37E-09;3.28E-10;1;-0.833719037;0.000622075;5.328481349
10;14;-27.50148102;0.003489108;1.94E-05;6.191519464;83.96333215;35.45757812;18.32311586;26.95734101;0.509791349;0.215284055;0.111250539;0.163674057;0.000366801;1.39E-05;-9.43E-08;2.42E-09;0.754697925;7.16E-06;0.000897519;-4.81E-08;2.67E-05;0.016646633;1.24E-05;-0.181331633;-0.000187516;1.05E-07;2.18E-08;2.17E-09;6.68E-10;1;-0.759650205;0.000619236;2.527524881
10;15;57.50760703;0.004950228;2.59E-05;32.47671799;138.3000723;37.96959204;22.30879269;41.86069783;0.575197797;0.157917674;0.092783526;0.174101002;0.004517965;1.92E-05;1.77E-08;5.90E-09;0.704913676;1.93E-05;0.001090357;-6.82E-09;4.92E-05;0.022369307;3.54E-05;-0.237913599;-0.00050401;1.56E-07;1.99E-08;3.80E-09;1.37E-09;1;-0.400299741;0.00103943;1.10215335
10;16;48.28791456;0.0011039;9.74E-06;99.54117084;36.49991305;13.16472175;6.509783709;13.3957256;0.524649094;0.189229474;0.093571514;0.192549919;0.000547815;7.46E-06;5.42E-09;3.86E-10;0.740830522;6.48E-06;0.000299639;-1.79E-09;1.18E-05;0.001546509;2.23E-06;-0.017386002;-3.73E-05;1.24E-08;1.13E-09;2.26E-10;7.42E-11;1;-2.950191796;0.00075792;4.256276022
10;17;2.324958307;6.04E-05;8.60E-06;0.317685633;6.244198749;4.307611363;3.79469834;7.294123643;0.288540497;0.199052012;0.175350624;0.337056867;4.06E-05;6.65E-06;-1.61E-08;9.97E-11;0.839902323;2.17E-05;6.77E-05;-1.33E-10;6.24E-06;7.01E-05;4.74E-07;-0.001255088;-1.09E-05;2.40E-10;3.68E-11;1.91E-11;1.32E-11;1;0.119732613;0.001474919;3.305194659
10;18;3.160603107;6.46E-05;8.58E-06;0.18967859;7.852647014;5.295365139;5.152716187;7.420273422;0.305300979;0.205877096;0.200331085;0.288490841;4.66E-05;6.62E-06;2.62E-08;9.76E-11;0.850185049;1.77E-05;6.55E-05;-6.32E-10;6.12E-06;6.76E-05;4.60E-07;-0.001212678;-1.06E-05;2.91E-10;5.44E-11;3.15E-11;1.76E-11;1;0.007047475;0.001546404;2.894816726
11;1;3.697091267;0.004759779;1.57E-05;673.6778527;62.10252418;14.23738049;10.29331585;17.99165756;0.593573205;0.136080259;0.098383062;0.171963475;0.004644299;1.32E-05;-2.62E-07;4.47E-09;0.690858835;-7.40E-06;0.000385748;-2.88E-08;4.58E-05;0.004445358;3.03E-05;-0.049271814;-0.000407755;3.17E-08;2.79E-09;9.97E-10;3.38E-10;0;10.62180469;0.002835865;0.647190097
11;2;-6005.62167;5.11E-05;8.82E-06;1.3276076;8.917694636;4.287425301;3.238005474;8.399353561;0.358969596;0.172584439;0.13034148;0.338104485;4.41E-05;7.18E-06;-2.03E-08;1.23E-10;0.809725511;-4.10E-06;5.94E-05;-5.90E-10;6.65E-06;8.28E-05;6.18E-07;-0.001422223;-1.39E-05;4.36E-10;4.73E-11;1.69E-11;3.43E-11;0;-0.278508574;0.001758587;3.249259425
11;3;-4.043845649;9.27E-05;1.02E-05;1.541725567;8.273382919;3.338708162;2.564647673;8.370145455;0.366941296;0.148078472;0.113747321;0.371232911;5.52E-05;8.34E-06;-2.03E-08;1.66E-10;0.786507764;-1.19E-06;8.15E-05;-7.00E-10;7.81E-06;0.000179811;8.72E-07;-0.002817867;-1.94E-05;1.35E-09;9.10E-11;1.90E-11;3.54E-11;0;0.204654718;0.002009188;6.841241453
11;4;16.52426431;0.000539983;1.25E-05;20.0117358;91.92152079;9.225574673;5.968691163;14.05369763;0.758619395;0.076137773;0.049259029;0.115983803;0.000326438;9.92E-06;-4.52E-08;5.51E-10;0.499435265;4.40E-06;0.000349694;-1.04E-09;1.26E-05;0.002513205;2.72E-06;-0.030254326;-5.01E-05;1.79E-08;1.57E-09;4.23E-10;2.84E-10;0;-0.938154005;0.000942809;5.58191869
11;5;-20.75561682;0.000454376;1.09E-05;26.64973565;34.53067585;6.823098881;4.278000675;10.66355866;0.613384332;0.121201854;0.0759921;0.189421714;0.000211141;8.52E-06;-1.32E-07;3.12E-10;0.662696643;-3.85E-05;0.000236812;-1.55E-09;9.13E-06;0.001869063;1.43E-06;-0.023038744;-2.80E-05;1.12E-08;7.84E-10;2.17E-10;1.48E-10;0;-0.178424101;0.00109792;6.240854644
11;6;-13.16079991;0.003331226;1.02E-05;1976.030326;47.64433965;5.701284141;4.664521785;12.01672773;0.680372226;0.08141566;0.066610453;0.17160166;0.00312697;8.21E-06;-4.23E-08;1.83E-10;0.589727416;-8.80E-06;0.000213358;-1.42E-08;2.10E-05;0.001588777;6.04E-06;-0.018567888;-8.33E-05;9.63E-09;8.43E-10;1.19E-10;9.02E-11;0;16.39927382;0.003351146;1.663708654
11;7;-11.12013817;0.000212962;1.03E-05;3.415231028;47.79429606;8.394064277;4.772017554;11.06098297;0.663612788;0.116549648;0.066258364;0.1535792;0.000118721;8.03E-06;-6.57E-08;1.68E-10;0.615251797;-1.32E-05;0.000211327;1.27E-09;7.68E-06;0.001227372;8.24E-07;-0.016190592;-1.80E-05;7.85E-09;4.93E-10;7.50E-11;6.72E-11;0;-0.042355521;0.00133992;4.523589969
11;8;-11.024395;0.000215075;1.10E-05;6.620207374;28.67815734;5.668788779;2.966079177;10.16986852;0.603968188;0.119385916;0.062466268;0.214179628;0.000166297;8.78E-06;-5.47E-08;2.11E-10;0.659577018;-6.09E-06;0.000144439;-1.06E-09;8.86E-06;0.000558517;1.12E-06;-0.007468551;-2.38E-05;3.23E-09;3.23E-10;4.51E-11;5.75E-11;1;0.517844301;0.001796492;6.925939344
11;9;-13.98047286;0.000341556;9.72E-06;18.52157233;99.70948255;22.13721387;11.92855248;21.31855126;0.642897927;0.142734357;0.076911859;0.137455857;0.000166115;7.33E-06;-2.03E-08;1.86E-10;0.641183104;-2.51E-05;0.000395314;5.12E-10;7.85E-06;0.003659831;9.16E-07;-0.042098525;-1.86E-05;2.20E-08;7.47E-10;1.22E-10;8.66E-11;1;1.636170869;0.000978808;8.140655532
11;10;-5.674675899;0.000235475;1.05E-05;4.712949739;99.86088542;28.48806144;18.13944434;30.81368555;0.563224567;0.160675283;0.102308132;0.173792017;8.41E-05;8.27E-06;-1.04E-08;2.20E-10;0.717309184;1.77E-06;0.00018098;-1.23E-09;8.82E-06;0.000933291;1.18E-06;-0.012263573;-2.38E-05;5.15E-09;3.06E-10;7.32E-11;5.43E-11;0;-0.111133716;0.001571675;5.98934376
11;11;-21.53467198;0.000261267;1.12E-05;71.78926683;36.42972713;9.562276071;5.315513023;11.97689205;0.575650909;0.151100031;0.083994038;0.189255021;0.000133839;8.80E-06;-6.19E-08;2.06E-10;0.69996831;-5.38E-06;0.000144824;7.35E-10;8.85E-06;0.000392603;1.06E-06;-0.005757597;-2.32E-05;1.41E-09;1.58E-10;7.92E-11;5.73E-11;0;-1.105008644;0.001539173;10.15625949
11;12;11.66868371;9.10E-05;1.21E-05;5.462229455;11.63688785;2.601786815;2.280271411;8.837077526;0.458939778;0.102610206;0.089930166;0.348519849;6.83E-05;9.38E-06;-6.22E-08;2.54E-10;0.730094223;6.90E-06;8.47E-05;-7.74E-10;9.80E-06;0.00014245;1.35E-06;-0.00228367;-2.95E-05;5.39E-10;2.25E-11;6.47E-12;2.77E-11;0;-0.573689452;0.002408721;4.794779732
11;13;6.698485173;0.000301703;1.74E-05;17.99409117;14.74630926;9.656775294;3.287621542;9.850396565;0.392804372;0.257232063;0.087573921;0.262389644;0.000263489;1.24E-05;-1.22E-07;6.19E-10;0.795707059;1.05E-05;9.97E-05;3.64E-10;1.49E-05;0.000166878;3.31E-06;-0.002675421;-6.89E-05;6.48E-10;1.97E-10;1.38E-11;2.61E-11;0;-0.518374541;0.002420479;4.060932847
11;14;3.36823484;0.000195586;2.19E-05;0.659156918;12.09890622;2.741569175;2.201182413;7.98841607;0.483374771;0.109531006;0.087941507;0.319152716;8.45E-05;1.44E-05;-6.69E-08;1.03E-09;0.728155739;6.83E-06;9.23E-05;-5.60E-11;1.88E-05;0.000134485;5.51E-06;-0.002276524;-0.00011258;3.25E-10;1.65E-11;5.76E-12;1.80E-11;0;-0.235731133;0.00304406;4.797064534
11;15;-14.32613209;0.00039456;2.14E-05;4.246767981;61.55681029;17.02845595;9.431310137;16.14006463;0.591002261;0.163488912;0.090549292;0.154959535;0.000248225;1.42E-05;-9.75E-08;1.04E-09;0.69175213;1.71E-06;0.000121656;2.02E-09;1.89E-05;0.000409949;5.55E-06;-0.005502678;-0.000112546;3.12E-09;1.58E-10;3.59E-11;2.65E-11;0;-0.372871624;0.002949505;13.06439939
11;16;68.18107286;0.000398166;2.29E-05;4.892048034;43.56723617;11.05409485;6.671175834;12.28412981;0.592134109;0.150239197;0.090669758;0.166956936;0.000309826;1.52E-05;-1.14E-07;1.29E-09;0.69066692;1.65E-05;0.000127331;3.61E-09;2.09E-05;0.000372733;6.67E-06;-0.005384265;-0.000133504;2.06E-09;9.61E-11;2.02E-11;1.84E-11;1;-0.184876262;0.002707424;3.807978828
11;17;-50.89991743;0.00037405;2.27E-05;2.247067307;17.7911705;4.584598933;3.403115566;8.940196843;0.512432056;0.132048392;0.098018593;0.257500958;0.000196788;1.52E-05;-1.58E-07;1.13E-09;0.737503733;1.19E-05;7.88E-05;3.72E-09;2.00E-05;0.00010057;6.20E-06;-0.001687776;-0.000124874;4.80E-10;2.60E-11;8.59E-12;1.72E-11;1;-0.210290061;0.003345796;3.291332369
11;18;-21.30942702;0.000372338;2.41E-05;7.163255369;57.01154389;14.88089647;9.658858083;15.49608713;0.587460894;0.153336397;0.099527236;0.159675472;0.000218682;1.54E-05;-1.14E-07;1.45E-09;0.697514099;-7.98E-07;0.000187888;5.03E-09;2.20E-05;0.000946879;7.50E-06;-0.012198978;-0.000149359;4.74E-09;3.30E-10;6.38E-11;2.41E-11;0;-0.897258937;0.002257559;5.661647239
11;19;1.8797758;0.000561112;2.42E-05;7.342938219;73.01950612;19.46104666;13.55624137;24.2136216;0.560608622;0.149412549;0.104078296;0.185900532;0.000366291;1.54E-05;-2.12E-07;1.29E-09;0.718733315;2.43E-05;0.000195843;3.02E-10;2.11E-05;0.001019842;6.88E-06;-0.013355877;-0.000138568;6.35E-09;3.91E-10;8.70E-11;3.88E-11;0;-0.843111142;0.002148617;2.238433746
11;20;10.99298595;0.000364579;2.89E-05;8.193380525;49.41424548;12.02268862;9.389921815;16.99807041;0.562644884;0.136893808;0.106916364;0.193544944;0.000191069;1.74E-05;-7.10E-08;1.71E-09;0.716202261;2.00E-05;0.000188494;7.42E-09;2.44E-05;0.000938418;9.29E-06;-0.01244061;-0.000185648;4.04E-09;1.73E-10;4.43E-11;2.49E-11;0;-1.034396394;0.002395719;6.740349409
12;1;-27.26764309;0.007296566;4.90E-05;18.05276378;307.0171938;142.0173527;86.80384869;160.8763885;0.440664101;0.203838581;0.124590221;0.230907097;0.005911692;3.93E-05;-4.16E-07;5.60E-08;0.797321423;-0.000158295;0.002125958;-6.56E-08;0.00013966;0.064808456;0.000261344;-0.65180426;-0.003341954;5.19E-07;8.77E-08;4.12E-08;1.30E-08;0;-0.152122207;0.001240997;0.20432496
12;2;-14.10497905;0.010522258;8.26E-05;2.709902502;524.1850074;275.434847;197.5469099;295.6248396;0.405467521;0.213054328;0.152806461;0.228671689;0.006271862;6.42E-05;1.26E-06;1.68E-07;0.820103167;-0.000272637;0.004063338;-2.70E-07;0.000198076;0.225426128;0.000515683;-2.165658838;-0.006550301;1.29E-06;4.20E-07;1.02E-07;3.52E-08;0;-0.075015659;0.001014678;1.146537003
12;3;12.04968571;0.00769098;4.64E-05;5.090766904;401.8500824;185.1844173;134.3621808;206.7790918;0.432946102;0.199514384;0.144759414;0.2227801;0.00599861;3.48E-05;2.12E-06;8.00E-08;0.806692994;9.54E-05;0.003800423;-1.03E-08;0.000140012;0.193407454;0.000253725;-1.861341186;-0.003188985;7.10E-07;1.64E-07;5.27E-08;1.56E-08;0;-0.235065805;0.000745426;0.362409505
12;4;170.2081819;0.008355222;9.04E-05;7.732979745;318.5537602;299.1670194;258.2641222;391.6703287;0.25129369;0.236000304;0.203733725;0.308972282;0.006728023;7.29E-05;-5.39E-07;2.09E-07;0.854244558;-0.000460752;0.003299295;3.89E-08;0.000246767;0.14393833;0.00076235;-1.3859003;-0.009501658;5.61E-07;4.03E-07;1.88E-07;6.85E-08;0;-0.598844295;0.001502816;0.070204269
12;5;6.024603378;0.00658045;4.33E-05;57.22392585;183.8751205;60.45506355;42.09685129;80.79540026;0.500718645;0.164627914;0.114635837;0.220017604;0.00290898;2.74E-05;-4.31E-07;1.14E-08;0.760992506;6.34E-05;0.001389562;-2.50E-08;6.65E-05;0.028348496;5.90E-05;-0.29195043;-0.000894299;1.64E-07;2.49E-08;6.00E-09;3.29E-09;0;-1.006908872;0.000884065;0.709587582
12;6;1.559468475;0.001119091;1.77E-05;21.13112558;52.31423128;8.020594967;6.093934679;9.609639755;0.687997522;0.105480848;0.080142857;0.126378773;0.000802671;1.30E-05;-1.06E-07;2.01E-09;0.595380383;0.000139709;0.000513346;-7.10E-09;2.36E-05;0.010090767;7.46E-06;-0.116608742;-0.000136515;2.15E-08;3.98E-10;7.81E-11;2.06E-11;0;0.768939575;0.000992404;44.10263076
12;7;1.587490044;0.002000047;7.02E-05;23.56314283;22.08915007;17.9777008;13.03720461;20.10249656;0.301737337;0.245575024;0.178087948;0.274599691;0.001082298;4.10E-05;-1.04E-06;1.09E-08;0.850332095;0.000123791;0.000408384;-6.74E-09;6.52E-05;0.007764409;5.89E-05;-0.092461135;-0.00105607;1.09E-08;1.02E-09;3.76E-10;1.08E-10;0;-0.504272157;0.00242905;9.285557455
12;8;1.374513311;0.001722168;8.23E-05;10.19941338;21.80948756;11.77511202;8.481321296;15.48146053;0.378983144;0.204615948;0.147379795;0.269021112;0.001553795;4.78E-05;-9.76E-07;1.23E-08;0.824990596;0.000149935;0.000476789;3.05E-08;7.01E-05;0.010292726;6.79E-05;-0.12028566;-0.00123248;1.38E-08;5.81E-10;1.82E-10;5.24E-11;0;-0.380695701;0.002404892;8.608978508
12;9;2.052966147;0.004511772;8.81E-05;374.4071609;61.79685415;9.056085194;6.549211529;12.53855641;0.687084369;0.100689504;0.072816989;0.139409137;0.004161109;5.49E-05;-3.63E-06;1.66E-08;0.593043;0.000143034;0.000649349;1.48E-09;8.59E-05;0.010985099;9.76E-05;-0.12470406;-0.001670003;3.12E-08;5.30E-10;1.40E-10;6.76E-11;0;-4.224142986;0.002514234;0.460117531
12;10;-14.37936007;0.007945654;4.83E-05;6.531021974;470.341267;198.5155843;131.1290132;199.3302625;0.470663141;0.198651437;0.13121875;0.199466672;0.005828853;3.68E-05;7.80E-07;7.03E-08;0.78525022;-0.000257925;0.003484717;-5.00E-09;0.000140395;0.161818763;0.000256863;-1.566826132;-0.003290777;1.32E-06;1.72E-07;4.53E-08;1.63E-08;0;-0.206385084;0.000804801;0.150585621
12;11;5.644905854;0.007811049;4.86E-05;10.83808064;407.072691;176.229053;128.3287447;211.0875687;0.441166928;0.190989058;0.139076876;0.228767137;0.005091826;3.78E-05;1.43E-06;7.20E-08;0.800909976;-9.54E-05;0.003084811;1.43E-09;0.000126772;0.12995529;0.000216168;-1.267432017;-0.002841242;9.33E-07;1.44E-07;4.79E-08;2.21E-08;1;-0.396020966;0.000920242;0.399256467
